station_closest,timestamp,air_temp,road_temp
6,2016-10-16 11:00:00,12.34,12.18
6,2016-10-16 12:00:00,11.86,12.78
6,2016-10-16 13:00:00,11.82,13.24
6,2016-10-16 14:00:00,12.79,14.14
6,2016-10-16 15:00:00,13.24,14.9
6,2016-10-16 16:00:00,13.42,14.65
6,2016-10-16 17:00:00,13.55,14.05
6,2016-10-16 18:00:00,12.51,13.01
6,2016-10-16 19:00:00,11.98,12.47
6,2016-10-17 08:00:00,11.55,10.62
6,2016-10-17 09:00:00,11.71,11.82
6,2016-10-17 10:00:00,11.88,14.04
6,2016-10-17 11:00:00,12.2,13.66
6,2016-10-17 12:00:00,13.15,15.03
6,2016-10-17 13:00:00,13.75,16.86
6,2016-10-17 14:00:00,14.22,18.19
6,2016-10-17 15:00:00,14.32,18.91
6,2016-10-17 16:00:00,14.47,17.76
6,2016-10-17 17:00:00,14.31,16.02
6,2016-10-17 18:00:00,13.77,14.45
6,2016-10-17 19:00:00,13.39,13.57
6,2016-10-18 08:00:00,10.85,10.69
6,2016-10-18 09:00:00,11.08,11.53
6,2016-10-18 10:00:00,11.55,12.63
6,2016-10-18 11:00:00,12.15,14.25
6,2016-10-18 12:00:00,12.97,18.14
6,2016-10-18 13:00:00,13.66,19.99
6,2016-10-18 14:00:00,13.87,20.62
6,2016-10-18 15:00:00,13.89,20.05
6,2016-10-18 16:00:00,13.57,18.19
6,2016-10-18 17:00:00,13.69,16.86
6,2016-10-18 18:00:00,13.15,15.03
6,2016-10-18 19:00:00,12.63,13.84
6,2016-10-19 08:00:00,10.83,10.31
6,2016-10-19 09:00:00,10.89,11.68
6,2016-10-19 10:00:00,11.64,13.68
6,2016-10-19 11:00:00,12.07,15.19
6,2016-10-19 12:00:00,12.0,15.53
6,2016-10-19 13:00:00,12.2,15.03
6,2016-10-19 14:00:00,12.33,14.63
6,2016-10-19 15:00:00,12.49,14.41
6,2016-10-19 16:00:00,12.07,13.87
6,2016-10-19 17:00:00,12.07,13.17
6,2016-10-19 18:00:00,12.06,12.45
6,2016-10-19 19:00:00,11.95,12.0
6,2016-10-20 08:00:00,12.11,11.7
6,2016-10-20 09:00:00,12.78,12.07
6,2016-10-20 10:00:00,13.19,12.43
6,2016-10-20 11:00:00,13.08,12.69
6,2016-10-20 12:00:00,12.94,12.96
6,2016-10-20 13:00:00,13.17,12.99
6,2016-10-20 14:00:00,13.91,13.42
6,2016-10-20 15:00:00,14.81,14.65
6,2016-10-20 16:00:00,15.01,15.8
6,2016-10-20 17:00:00,14.34,15.24
6,2016-10-20 18:00:00,13.86,14.31
6,2016-10-20 19:00:00,13.12,13.6
6,2016-10-21 08:00:00,10.53,10.6
6,2016-10-21 09:00:00,10.9,11.39
6,2016-10-21 10:00:00,11.59,12.9
6,2016-10-21 11:00:00,12.07,14.14
6,2016-10-21 12:00:00,12.49,14.7
6,2016-10-21 13:00:00,13.06,15.8
6,2016-10-21 14:00:00,13.71,17.33
6,2016-10-21 15:00:00,13.32,16.57
6,2016-10-21 16:00:00,13.26,15.3
6,2016-10-21 17:00:00,12.94,13.89
6,2016-10-21 18:00:00,12.79,12.78
6,2016-10-21 19:00:00,12.13,12.15
6,2016-10-22 08:00:00,9.37,10.58
6,2016-10-22 09:00:00,10.09,11.5
6,2016-10-22 10:00:00,11.61,13.26
6,2016-10-22 11:00:00,12.83,16.3
6,2016-10-22 12:00:00,14.41,19.06
6,2016-10-22 13:00:00,16.79,20.61
6,2016-10-22 14:00:00,17.67,20.8
6,2016-10-22 15:00:00,18.09,20.57
6,2016-10-22 16:00:00,16.38,19.06
6,2016-10-22 17:00:00,14.52,16.95
6,2016-10-22 18:00:00,13.62,15.4
6,2016-10-22 19:00:00,12.88,14.5
6,2016-10-23 08:00:00,10.76,10.94
6,2016-10-23 09:00:00,12.25,11.79
6,2016-10-23 10:00:00,12.79,12.61
6,2016-10-23 11:00:00,15.31,15.24
6,2016-10-23 12:00:00,16.11,18.48
6,2016-10-23 13:00:00,17.35,20.1
6,2016-10-23 14:00:00,16.14,19.44
6,2016-10-23 15:00:00,15.85,18.32
6,2016-10-23 16:00:00,15.37,17.46
6,2016-10-23 17:00:00,15.04,16.54
6,2016-10-23 18:00:00,14.56,15.51
6,2016-10-23 19:00:00,14.52,14.85
6,2016-10-24 08:00:00,12.06,12.15
6,2016-10-24 09:00:00,12.2,12.51
6,2016-10-24 10:00:00,12.79,13.05
6,2016-10-24 11:00:00,12.76,13.89
6,2016-10-24 12:00:00,13.84,14.76
6,2016-10-24 13:00:00,14.59,15.62
6,2016-10-24 14:00:00,14.47,15.98
6,2016-10-24 15:00:00,13.15,15.33
6,2016-10-24 16:00:00,12.25,13.73
6,2016-10-24 17:00:00,12.09,12.83
6,2016-10-24 18:00:00,12.52,12.4
6,2016-10-24 19:00:00,12.58,12.11
6,2016-10-25 08:00:00,13.77,11.35
6,2016-10-25 09:00:00,14.14,12.52
6,2016-10-25 10:00:00,15.06,15.31
6,2016-10-25 11:00:00,15.64,17.64
6,2016-10-25 12:00:00,16.14,19.6
6,2016-10-25 13:00:00,16.29,20.68
6,2016-10-25 14:00:00,16.12,20.89
6,2016-10-25 15:00:00,16.29,21.0
6,2016-10-25 16:00:00,16.29,20.34
6,2016-10-25 17:00:00,16.03,18.48
6,2016-10-25 18:00:00,15.64,17.17
6,2016-10-25 19:00:00,15.51,16.48
6,2016-10-26 08:00:00,11.01,11.71
6,2016-10-26 09:00:00,11.1,11.7
6,2016-10-26 10:00:00,11.48,11.89
6,2016-10-26 11:00:00,11.84,12.29
6,2016-10-26 12:00:00,12.4,12.72
6,2016-10-26 13:00:00,12.45,13.01
6,2016-10-26 14:00:00,12.0,13.26
6,2016-10-26 15:00:00,12.0,12.9
6,2016-10-26 16:00:00,12.78,12.97
6,2016-10-26 17:00:00,13.17,13.03
6,2016-10-26 18:00:00,13.35,12.94
6,2016-10-26 19:00:00,13.57,12.96
6,2016-10-27 08:00:00,12.02,11.93
6,2016-10-27 09:00:00,11.97,12.29
6,2016-10-27 10:00:00,12.27,13.08
6,2016-10-27 11:00:00,12.63,13.71
6,2016-10-27 12:00:00,13.05,14.65
6,2016-10-27 13:00:00,13.03,14.94
6,2016-10-27 14:00:00,13.6,15.89
6,2016-10-27 15:00:00,13.5,15.19
6,2016-10-27 16:00:00,13.75,14.25
6,2016-10-27 17:00:00,13.59,14.0
6,2016-10-27 18:00:00,12.97,13.26
6,2016-10-27 19:00:00,11.71,12.49
6,2016-10-28 08:00:00,11.62,10.94
6,2016-10-28 09:00:00,13.14,11.8
6,2016-10-28 10:00:00,13.93,13.75
6,2016-10-28 11:00:00,15.55,16.74
6,2016-10-28 12:00:00,16.48,18.91
6,2016-10-28 13:00:00,19.78,20.89
6,2016-10-28 14:00:00,19.89,21.79
6,2016-10-28 15:00:00,19.33,20.86
6,2016-10-28 16:00:00,18.07,19.24
6,2016-10-28 17:00:00,16.23,17.38
6,2016-10-28 18:00:00,15.48,15.96
6,2016-10-28 19:00:00,15.35,15.22
6,2016-10-29 08:00:00,10.98,11.46
6,2016-10-29 09:00:00,11.32,11.43
6,2016-10-29 10:00:00,11.43,11.59
6,2016-10-29 11:00:00,11.34,11.86
6,2016-10-29 12:00:00,11.43,12.0
6,2016-10-29 13:00:00,11.77,12.63
6,2016-10-29 14:00:00,13.23,13.55
6,2016-10-29 15:00:00,14.67,14.67
6,2016-10-29 16:00:00,14.31,14.79
6,2016-10-29 17:00:00,13.75,14.11
6,2016-10-29 18:00:00,13.05,13.1
6,2016-10-29 19:00:00,12.38,12.25
6,2016-10-30 08:00:00,8.49,7.45
6,2016-10-30 09:00:00,9.16,8.22
6,2016-10-30 10:00:00,9.57,9.57
6,2016-10-30 11:00:00,10.08,11.01
6,2016-10-30 12:00:00,10.42,11.82
6,2016-10-30 13:00:00,10.18,11.34
6,2016-10-30 14:00:00,10.0,10.74
6,2016-10-30 15:00:00,9.99,10.42
6,2016-10-30 16:00:00,10.04,10.24
6,2016-10-30 17:00:00,9.95,9.99
6,2016-10-30 18:00:00,9.81,9.79
6,2016-10-30 19:00:00,9.73,9.7
6,2016-10-31 08:00:00,10.92,10.38
6,2016-10-31 09:00:00,11.59,10.56
6,2016-10-31 10:00:00,12.18,10.74
6,2016-10-31 11:00:00,12.22,10.72
6,2016-10-31 12:00:00,12.74,11.64
6,2016-10-31 13:00:00,13.39,13.5
6,2016-10-31 14:00:00,13.5,14.56
6,2016-10-31 15:00:00,13.48,14.63
6,2016-10-31 16:00:00,13.35,13.89
6,2016-10-31 17:00:00,12.97,13.15
6,2016-10-31 18:00:00,12.06,12.43
6,2016-10-31 19:00:00,11.52,11.71
6,2016-11-01 08:00:00,9.57,10.17
6,2016-11-01 09:00:00,9.72,10.29
6,2016-11-01 10:00:00,9.93,10.6
6,2016-11-01 11:00:00,10.65,11.1
6,2016-11-01 12:00:00,11.95,11.97
6,2016-11-01 13:00:00,12.79,12.97
6,2016-11-01 14:00:00,12.74,13.19
6,2016-11-01 15:00:00,13.05,13.17
6,2016-11-01 16:00:00,13.14,12.81
6,2016-11-01 17:00:00,12.69,12.33
6,2016-11-01 18:00:00,12.61,11.64
6,2016-11-01 19:00:00,12.51,11.41
6,2016-11-02 08:00:00,11.32,10.63
6,2016-11-02 09:00:00,11.17,10.83
6,2016-11-02 10:00:00,11.62,11.14
6,2016-11-02 11:00:00,11.62,11.5
6,2016-11-02 12:00:00,11.46,11.7
6,2016-11-02 13:00:00,11.5,12.04
6,2016-11-02 14:00:00,12.07,12.67
6,2016-11-02 15:00:00,12.4,12.9
6,2016-11-02 16:00:00,12.15,12.58
6,2016-11-02 17:00:00,12.2,12.27
6,2016-11-02 18:00:00,12.13,11.86
6,2016-11-02 19:00:00,12.54,11.62
6,2016-11-03 08:00:00,11.14,10.31
6,2016-11-03 09:00:00,11.95,11.34
6,2016-11-03 10:00:00,13.33,13.57
6,2016-11-03 11:00:00,14.29,16.18
6,2016-11-03 12:00:00,15.03,18.46
6,2016-11-03 13:00:00,15.51,19.08
6,2016-11-03 14:00:00,17.64,19.27
6,2016-11-03 15:00:00,19.24,19.71
6,2016-11-03 16:00:00,18.34,18.5
6,2016-11-03 17:00:00,16.32,16.43
6,2016-11-03 18:00:00,14.85,15.01
6,2016-11-03 19:00:00,14.05,14.09
6,2016-11-04 08:00:00,8.56,9.21
6,2016-11-04 09:00:00,9.66,10.49
6,2016-11-04 10:00:00,10.94,12.6
6,2016-11-04 11:00:00,12.7,14.14
6,2016-11-04 12:00:00,15.98,17.13
6,2016-11-04 13:00:00,16.59,18.55
6,2016-11-04 14:00:00,16.03,18.25
6,2016-11-04 15:00:00,16.92,18.03
6,2016-11-04 16:00:00,16.57,16.9
6,2016-11-04 17:00:00,15.6,15.73
6,2016-11-04 18:00:00,15.44,15.17
6,2016-11-04 19:00:00,15.96,14.76
6,2016-11-05 08:00:00,12.52,12.7
6,2016-11-05 09:00:00,13.35,12.85
6,2016-11-05 10:00:00,13.14,13.15
6,2016-11-05 11:00:00,13.48,13.44
6,2016-11-05 12:00:00,13.42,13.62
6,2016-11-05 13:00:00,13.39,13.51
6,2016-11-05 14:00:00,13.23,13.42
6,2016-11-05 15:00:00,12.97,13.33
6,2016-11-05 16:00:00,13.23,13.26
6,2016-11-05 17:00:00,13.01,13.08
6,2016-11-05 18:00:00,12.69,12.79
6,2016-11-05 19:00:00,12.22,12.4
6,2016-11-06 08:00:00,11.17,10.85
6,2016-11-06 09:00:00,12.18,12.4
6,2016-11-06 10:00:00,13.05,13.75
6,2016-11-06 11:00:00,13.87,17.22
6,2016-11-06 12:00:00,14.22,17.4
6,2016-11-06 13:00:00,14.81,18.12
6,2016-11-06 14:00:00,15.04,18.01
6,2016-11-06 15:00:00,14.31,16.39
6,2016-11-06 16:00:00,14.34,15.01
6,2016-11-06 17:00:00,13.87,14.41
6,2016-11-06 18:00:00,13.75,14.04
6,2016-11-06 19:00:00,13.66,13.71
6,2016-11-07 08:00:00,11.62,11.44
6,2016-11-07 09:00:00,11.88,12.27
6,2016-11-07 10:00:00,12.61,13.59
6,2016-11-07 11:00:00,13.26,15.03
6,2016-11-07 12:00:00,14.22,15.93
6,2016-11-07 13:00:00,14.99,17.04
6,2016-11-07 14:00:00,16.11,17.29
6,2016-11-07 15:00:00,15.67,16.68
6,2016-11-07 16:00:00,14.77,15.57
6,2016-11-07 17:00:00,14.02,14.54
6,2016-11-07 18:00:00,13.68,13.84
6,2016-11-07 19:00:00,13.24,13.26
6,2016-11-08 08:00:00,13.71,11.86
6,2016-11-08 09:00:00,14.95,14.29
6,2016-11-08 10:00:00,17.1,16.79
6,2016-11-08 11:00:00,17.44,19.06
6,2016-11-08 12:00:00,18.61,20.16
6,2016-11-08 13:00:00,19.26,21.13
6,2016-11-08 14:00:00,18.21,20.79
6,2016-11-08 15:00:00,19.06,19.36
6,2016-11-08 16:00:00,17.92,17.73
6,2016-11-08 17:00:00,16.88,16.59
6,2016-11-08 18:00:00,16.52,15.93
6,2016-11-08 19:00:00,16.03,15.46
6,2016-11-09 08:00:00,12.58,13.14
6,2016-11-09 09:00:00,12.9,13.48
6,2016-11-09 10:00:00,13.26,13.98
6,2016-11-09 11:00:00,14.47,15.78
6,2016-11-09 12:00:00,15.49,17.01
6,2016-11-09 13:00:00,16.74,19.29
6,2016-11-09 14:00:00,17.42,20.34
6,2016-11-09 15:00:00,16.95,18.55
6,2016-11-09 16:00:00,16.29,16.9
6,2016-11-09 17:00:00,15.82,15.84
6,2016-11-09 18:00:00,15.39,15.08
6,2016-11-09 19:00:00,14.88,14.56
6,2016-11-10 08:00:00,10.11,11.3
6,2016-11-10 09:00:00,10.58,12.36
6,2016-11-10 10:00:00,10.54,13.87
6,2016-11-10 11:00:00,11.35,15.33
6,2016-11-10 12:00:00,12.18,16.93
6,2016-11-10 13:00:00,14.59,17.85
6,2016-11-10 14:00:00,14.58,17.82
6,2016-11-10 15:00:00,14.43,16.68
6,2016-11-10 16:00:00,14.76,15.75
6,2016-11-10 17:00:00,14.94,14.83
6,2016-11-10 18:00:00,15.24,14.23
6,2016-11-10 19:00:00,14.68,13.68
6,2016-11-11 08:00:00,12.33,12.63
6,2016-11-11 09:00:00,13.62,13.75
6,2016-11-11 10:00:00,13.93,14.76
6,2016-11-11 11:00:00,14.83,15.8
6,2016-11-11 12:00:00,15.46,16.74
6,2016-11-11 13:00:00,15.69,17.49
6,2016-11-11 14:00:00,14.9,17.15
6,2016-11-11 15:00:00,14.7,16.27
6,2016-11-11 16:00:00,14.04,15.4
6,2016-11-11 17:00:00,13.86,14.68
6,2016-11-11 18:00:00,13.86,14.4
6,2016-11-11 19:00:00,14.47,14.25
6,2016-11-12 08:00:00,13.96,12.88
6,2016-11-12 09:00:00,13.8,12.96
6,2016-11-12 10:00:00,13.82,13.05
6,2016-11-12 11:00:00,13.69,15.3
6,2016-11-12 12:00:00,13.53,16.11
6,2016-11-12 13:00:00,13.69,16.29
6,2016-11-12 14:00:00,13.59,15.3
6,2016-11-12 15:00:00,13.08,14.31
6,2016-11-12 16:00:00,13.05,13.8
6,2016-11-12 17:00:00,12.76,13.37
6,2016-11-12 18:00:00,12.45,12.78
6,2016-11-12 19:00:00,12.2,12.4
6,2016-11-13 08:00:00,10.53,10.13
6,2016-11-13 09:00:00,9.9,10.06
6,2016-11-13 10:00:00,10.65,10.9
6,2016-11-13 11:00:00,10.9,11.28
6,2016-11-13 12:00:00,11.28,11.21
6,2016-11-13 13:00:00,11.08,11.1
6,2016-11-13 14:00:00,11.62,11.08
6,2016-11-13 15:00:00,11.55,10.96
6,2016-11-13 16:00:00,12.02,10.87
6,2016-11-13 17:00:00,11.34,10.78
6,2016-11-13 18:00:00,11.5,10.63
6,2016-11-13 19:00:00,11.71,10.62
6,2016-11-14 08:00:00,10.42,10.56
6,2016-11-14 09:00:00,11.21,11.53
6,2016-11-14 10:00:00,11.98,13.62
6,2016-11-14 11:00:00,13.26,15.3
6,2016-11-14 12:00:00,13.68,15.66
6,2016-11-14 13:00:00,14.04,17.29
6,2016-11-14 14:00:00,13.69,16.86
6,2016-11-14 15:00:00,13.66,15.6
6,2016-11-14 16:00:00,12.96,14.16
6,2016-11-14 17:00:00,12.67,13.24
6,2016-11-14 18:00:00,12.07,12.58
6,2016-11-14 19:00:00,11.73,12.15
6,2016-11-15 08:00:00,10.51,10.04
6,2016-11-15 09:00:00,10.74,10.53
6,2016-11-15 10:00:00,11.73,12.97
6,2016-11-15 11:00:00,11.7,14.83
6,2016-11-15 12:00:00,12.22,14.32
6,2016-11-15 13:00:00,12.25,14.52
6,2016-11-15 14:00:00,12.015263157894736,14.178947368421053
6,2016-11-15 15:00:00,11.780526315789473,13.837894736842104
6,2016-11-15 16:00:00,11.545789473684211,13.496842105263157
6,2016-11-15 17:00:00,11.311052631578947,13.15578947368421
6,2016-11-15 18:00:00,11.076315789473684,12.814736842105262
6,2016-11-15 19:00:00,10.84157894736842,12.473684210526315
6,2016-11-16 08:00:00,10.606842105263159,12.132631578947368
6,2016-11-16 09:00:00,10.372105263157895,11.791578947368421
6,2016-11-16 10:00:00,10.137368421052631,11.450526315789473
6,2016-11-16 11:00:00,9.902631578947368,11.109473684210526
6,2016-11-16 12:00:00,9.667894736842104,10.768421052631577
6,2016-11-16 13:00:00,9.433157894736842,10.42736842105263
6,2016-11-16 14:00:00,9.198421052631579,10.086315789473684
6,2016-11-16 15:00:00,8.963684210526315,9.745263157894737
6,2016-11-16 16:00:00,8.728947368421053,9.40421052631579
6,2016-11-16 17:00:00,8.49421052631579,9.063157894736841
6,2016-11-16 18:00:00,8.259473684210526,8.722105263157893
6,2016-11-16 19:00:00,8.024736842105263,8.381052631578946
6,2016-11-17 08:00:00,7.79,8.04
6,2016-11-17 09:00:00,8.26,8.56
6,2016-11-17 10:00:00,8.94,9.97
6,2016-11-17 11:00:00,9.43,12.36
6,2016-11-17 12:00:00,10.02,12.25
6,2016-11-17 13:00:00,10.36,12.97
6,2016-11-17 14:00:00,10.51,12.76
6,2016-11-17 15:00:00,10.58,11.55
6,2016-11-17 16:00:00,10.15,10.24
6,2016-11-17 17:00:00,9.5,9.27
6,2016-11-17 18:00:00,8.91,8.64
6,2016-11-17 19:00:00,8.38,8.1
6,2016-11-18 08:00:00,7.93,6.39
6,2016-11-18 09:00:00,9.88,7.61
6,2016-11-18 10:00:00,10.62,8.55
6,2016-11-18 11:00:00,10.31,9.3
6,2016-11-18 12:00:00,11.34,9.72
6,2016-11-18 13:00:00,11.79,10.0
6,2016-11-18 14:00:00,11.89,10.22
6,2016-11-18 15:00:00,10.69,10.0
6,2016-11-18 16:00:00,11.14,9.61
6,2016-11-18 17:00:00,11.79,9.23
6,2016-11-18 18:00:00,11.1,8.98
6,2016-11-18 19:00:00,11.25,8.64
6,2016-11-19 08:00:00,9.09,7.92
6,2016-11-19 09:00:00,9.21,8.2
6,2016-11-19 10:00:00,9.54,8.64
6,2016-11-19 11:00:00,9.91,9.3
6,2016-11-19 12:00:00,10.27,9.61
6,2016-11-19 13:00:00,10.42,9.99
6,2016-11-19 14:00:00,11.5,10.54
6,2016-11-19 15:00:00,11.68,10.31
6,2016-11-19 16:00:00,11.17,10.18
6,2016-11-19 17:00:00,10.83,9.88
6,2016-11-19 18:00:00,11.25,9.55
6,2016-11-19 19:00:00,12.42,9.61
6,2016-11-20 08:00:00,11.89,9.55
6,2016-11-20 09:00:00,11.8,9.93
6,2016-11-20 10:00:00,11.48,10.27
6,2016-11-20 11:00:00,11.62,10.47
6,2016-11-20 12:00:00,11.79,10.69
6,2016-11-20 13:00:00,11.89,10.78
6,2016-11-20 14:00:00,12.34,10.69
6,2016-11-20 15:00:00,11.7,10.54
6,2016-11-20 16:00:00,11.44,10.15
6,2016-11-20 17:00:00,10.98,9.75
6,2016-11-20 18:00:00,10.81,9.64
6,2016-11-20 19:00:00,10.78,9.3
6,2016-11-21 08:00:00,9.77,9.21
6,2016-11-21 09:00:00,9.81,9.63
6,2016-11-21 10:00:00,9.95,9.97
6,2016-11-21 11:00:00,10.17,10.81
6,2016-11-21 12:00:00,10.96,12.33
6,2016-11-21 13:00:00,12.02,13.41
6,2016-11-21 14:00:00,11.89,13.48
6,2016-11-21 15:00:00,11.32,12.42
6,2016-11-21 16:00:00,10.71,11.14
6,2016-11-21 17:00:00,10.2,10.13
6,2016-11-21 18:00:00,9.86,9.84
6,2016-11-21 19:00:00,9.57,9.54
6,2016-11-22 08:00:00,9.09,8.11
6,2016-11-22 09:00:00,9.27,8.65
6,2016-11-22 10:00:00,9.97,9.14
6,2016-11-22 11:00:00,10.51,10.02
6,2016-11-22 12:00:00,10.27,10.47
6,2016-11-22 13:00:00,9.97,10.65
6,2016-11-22 14:00:00,9.45,10.06
6,2016-11-22 15:00:00,9.18,9.46
6,2016-11-22 16:00:00,8.94,9.05
6,2016-11-22 17:00:00,9.1,8.87
6,2016-11-22 18:00:00,9.03,8.76
6,2016-11-22 19:00:00,8.91,8.53
6,2016-11-23 08:00:00,7.93,7.93
6,2016-11-23 09:00:00,8.11,9.16
6,2016-11-23 10:00:00,8.44,10.44
6,2016-11-23 11:00:00,8.74,11.75
6,2016-11-23 12:00:00,8.65,10.9
6,2016-11-23 13:00:00,8.29,10.29
6,2016-11-23 14:00:00,8.65,10.47
6,2016-11-23 15:00:00,8.98,9.68
6,2016-11-23 16:00:00,8.8,8.8
6,2016-11-23 17:00:00,8.96,8.26
6,2016-11-23 18:00:00,9.07,7.9
6,2016-11-23 19:00:00,8.67,7.74
6,2016-11-24 08:00:00,8.55,7.75
6,2016-11-24 09:00:00,8.67,7.86
6,2016-11-24 10:00:00,8.67,8.1
6,2016-11-24 11:00:00,8.96,8.13
6,2016-11-24 12:00:00,9.36,8.37
6,2016-11-24 13:00:00,9.09,8.44
6,2016-11-24 14:00:00,8.69,8.22
6,2016-11-24 15:00:00,8.58,7.99
6,2016-11-24 16:00:00,8.6,7.83
6,2016-11-24 17:00:00,8.73,7.81
6,2016-11-24 18:00:00,8.74,7.75
6,2016-11-24 19:00:00,8.85,7.72
6,2016-11-25 08:00:00,7.93,6.51
6,2016-11-25 09:00:00,8.31,7.14
6,2016-11-25 10:00:00,10.42,9.28
6,2016-11-25 11:00:00,11.37,11.79
6,2016-11-25 12:00:00,10.56,12.11
6,2016-11-25 13:00:00,11.52,12.67
6,2016-11-25 14:00:00,10.81,12.16
6,2016-11-25 15:00:00,10.63,11.37
6,2016-11-25 16:00:00,10.17,10.69
6,2016-11-25 17:00:00,9.95,10.17
6,2016-11-25 18:00:00,9.61,9.32
6,2016-11-25 19:00:00,9.54,8.98
6,2016-11-26 08:00:00,10.22,8.67
6,2016-11-26 09:00:00,10.08,8.96
6,2016-11-26 10:00:00,10.26,9.36
6,2016-11-26 11:00:00,10.24,9.81
6,2016-11-26 12:00:00,10.47,10.54
6,2016-11-26 13:00:00,10.63,11.12
6,2016-11-26 14:00:00,10.51,11.17
6,2016-11-26 15:00:00,9.93,10.45
6,2016-11-26 16:00:00,8.94,9.64
6,2016-11-26 17:00:00,7.75,8.87
6,2016-11-26 18:00:00,7.11,8.2
6,2016-11-26 19:00:00,7.0,7.77
6,2016-11-27 08:00:00,6.75,6.64
6,2016-11-27 09:00:00,7.0,6.78
6,2016-11-27 10:00:00,7.07,7.02
6,2016-11-27 11:00:00,7.72,7.47
6,2016-11-27 12:00:00,8.37,7.68
6,2016-11-27 13:00:00,8.6,7.59
6,2016-11-27 14:00:00,8.49,7.54
6,2016-11-27 15:00:00,8.33,7.43
6,2016-11-27 16:00:00,8.15,7.16
6,2016-11-27 17:00:00,7.48,7.02
6,2016-11-27 18:00:00,7.3,6.91
6,2016-11-27 19:00:00,8.38,7.05
6,2016-11-28 08:00:00,7.12,5.76
6,2016-11-28 09:00:00,7.43,6.42
6,2016-11-28 10:00:00,8.08,7.63
6,2016-11-28 11:00:00,8.58,8.8
6,2016-11-28 12:00:00,9.07,9.9
6,2016-11-28 13:00:00,9.77,10.85
6,2016-11-28 14:00:00,11.01,11.08
6,2016-11-28 15:00:00,10.83,10.42
6,2016-11-28 16:00:00,10.47,9.57
6,2016-11-28 17:00:00,10.13,8.92
6,2016-11-28 18:00:00,9.48,8.71
6,2016-11-28 19:00:00,9.07,8.37
6,2016-11-29 08:00:00,7.9,7.88
6,2016-11-29 09:00:00,8.2,8.58
6,2016-11-29 10:00:00,8.49,9.77
6,2016-11-29 11:00:00,8.58,10.53
6,2016-11-29 12:00:00,9.21,11.41
6,2016-11-29 13:00:00,9.72,11.59
6,2016-11-29 14:00:00,10.63,11.73
6,2016-11-29 15:00:00,10.38,11.07
6,2016-11-29 16:00:00,10.24,9.82
6,2016-11-29 17:00:00,9.81,9.12
6,2016-11-29 18:00:00,9.45,8.98
6,2016-11-29 19:00:00,9.28,8.82
6,2016-11-30 08:00:00,8.91,7.9
6,2016-11-30 09:00:00,8.98,8.42
6,2016-11-30 10:00:00,9.07,8.85
6,2016-11-30 11:00:00,9.55,9.25
6,2016-11-30 12:00:00,10.26,9.9
6,2016-11-30 13:00:00,10.76,10.65
6,2016-11-30 14:00:00,10.96,11.03
6,2016-11-30 15:00:00,10.63,10.65
6,2016-11-30 16:00:00,10.18,10.06
6,2016-11-30 17:00:00,9.1,9.12
6,2016-11-30 18:00:00,8.22,8.4
6,2016-11-30 19:00:00,8.19,7.86
6,2016-12-01 08:00:00,7.0,5.85
6,2016-12-01 09:00:00,7.11,7.32
6,2016-12-01 10:00:00,6.89,8.08
6,2016-12-01 11:00:00,7.14,8.49
6,2016-12-01 12:00:00,7.27,8.47
6,2016-12-01 13:00:00,7.39,8.69
6,2016-12-01 14:00:00,7.63,8.62
6,2016-12-01 15:00:00,7.68,8.44
6,2016-12-01 16:00:00,7.92,8.02
6,2016-12-01 17:00:00,8.1,7.79
6,2016-12-01 18:00:00,8.17,7.77
6,2016-12-01 19:00:00,7.92,7.72
6,2016-12-02 08:00:00,7.56,7.23
6,2016-12-02 09:00:00,7.75,7.32
6,2016-12-02 10:00:00,8.04,7.54
6,2016-12-02 11:00:00,8.74,7.88
6,2016-12-02 12:00:00,9.19,8.96
6,2016-12-02 13:00:00,9.27,9.16
6,2016-12-02 14:00:00,8.46,8.67
6,2016-12-02 15:00:00,8.29,8.42
6,2016-12-02 16:00:00,8.1,8.26
6,2016-12-02 17:00:00,8.47,8.01
6,2016-12-02 18:00:00,8.53,7.86
6,2016-12-02 19:00:00,8.65,7.84
6,2016-12-03 08:00:00,7.9,6.44
6,2016-12-03 09:00:00,8.31,7.5
6,2016-12-03 10:00:00,8.49,8.13
6,2016-12-03 11:00:00,8.87,8.62
6,2016-12-03 12:00:00,9.07,8.92
6,2016-12-03 13:00:00,9.21,9.19
6,2016-12-03 14:00:00,9.3,9.28
6,2016-12-03 15:00:00,9.34,8.98
6,2016-12-03 16:00:00,8.91,8.64
6,2016-12-03 17:00:00,8.69,8.13
6,2016-12-03 18:00:00,8.76,8.24
6,2016-12-03 19:00:00,8.74,7.92
6,2016-12-04 08:00:00,5.25,5.4
6,2016-12-04 09:00:00,6.15,4.98
6,2016-12-04 10:00:00,7.92,6.94
6,2016-12-04 11:00:00,6.53,9.41
6,2016-12-04 12:00:00,6.84,8.91
6,2016-12-04 13:00:00,6.96,9.99
6,2016-12-04 14:00:00,7.3,9.23
6,2016-12-04 15:00:00,7.11,7.68
6,2016-12-04 16:00:00,5.41,6.58
6,2016-12-04 17:00:00,4.87,5.52
6,2016-12-04 18:00:00,4.62,4.93
6,2016-12-04 19:00:00,4.33,4.5
6,2016-12-05 08:00:00,2.08,3.34
6,2016-12-05 09:00:00,1.92,3.29
6,2016-12-05 10:00:00,2.16,3.33
6,2016-12-05 11:00:00,3.11,3.78
